Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2933,1,39,1,9991,0,1,130.0,1,37,37,6,6,111.9,0,0,1,1,0,0,36,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
2639,1,17,1,9147,1,1,127.0,1,37,38,9,7,115.8,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,Graduate
2898,1,43,1,9500,1,1,136.0,1,3,3,2,2,100.0,0,0,0,1,0,0,18,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate
49,1,44,1,8014,0,39,130.0,1,1,19,9,9,133.4,0,0,0,1,0,1,21,0,3,6,6,6,11.5,0,2,6,7,6,13.285714285714286,0,12.4,0.5,1.79,Graduate
1141,1,1,6,9500,1,1,130.0,1,38,19,5,6,125.1,1,0,0,1,0,0,18,0,0,7,11,7,13.37,0,0,8,13,7,12.833333333333334,0,15.5,2.8,-4.06,Graduate
1500,1,44,1,9003,1,39,160.0,1,1,38,4,4,160.0,1,0,0,1,1,1,20,0,0,6,9,6,13.444444444444445,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,Graduate
1543,4,17,5,8014,0,1,100.0,1,19,19,90,90,107.0,0,0,0,1,0,0,38,0,0,5,12,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
2395,1,17,3,9147,1,1,135.0,1,37,37,6,5,121.0,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate
335,1,1,1,9238,1,1,133.0,1,34,37,4,9,134.4,1,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,9,6,13.666666666666666,0,9.4,-0.8,-3.12,Graduate
1253,1,17,3,9670,1,1,123.0,1,38,38,7,8,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12.0,0,0,6,11,5,12.333333333333334,0,11.1,0.6,2.02,Graduate
2472,2,39,1,9085,1,19,110.0,1,37,37,90,90,110.0,0,0,0,0,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
2129,1,1,1,171,1,1,170.0,1,19,19,8,8,176.7,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout
1026,1,17,3,9085,1,1,128.0,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,0,5,8,2,11.5,0,0,5,7,2,10.5,0,7.6,2.6,0.32,Dropout
2181,1,17,1,171,1,1,136.0,1,38,38,7,7,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
3421,1,1,1,9500,1,1,125.0,1,1,1,9,4,117.0,0,0,0,1,0,1,21,0,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,Graduate
1324,1,17,6,9556,1,1,118.0,1,38,38,5,5,117.8,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,Graduate
4097,4,39,1,8014,0,19,133.1,1,37,37,9,9,113.5,0,0,0,1,0,1,39,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.5,0,11.1,0.6,2.02,Graduate
1276,1,17,2,9254,1,1,136.0,1,19,19,4,7,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate
3970,1,44,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,Graduate
3738,1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,21,0,0,6,10,5,11.333333333333334,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,Enrolled
4026,4,1,1,9991,0,1,140.0,1,37,37,9,7,139.0,0,0,0,1,0,1,38,0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled
4146,1,1,1,9238,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
3010,1,1,4,9500,1,1,125.0,1,1,12,3,6,115.2,1,0,0,1,0,0,20,0,0,7,7,7,12.982857142857142,0,0,8,8,8,14.4625,0,12.4,0.5,1.79,Graduate
3373,1,17,2,9254,1,1,131.0,1,1,19,9,9,130.3,1,0,0,1,0,1,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.333333333333334,0,13.9,-0.3,0.79,Graduate
3522,1,17,1,171,1,1,125.0,1,37,37,7,9,134.1,1,0,0,1,1,0,24,0,12,17,19,13,11.642857142857142,0,12,17,25,12,11.25,0,11.1,0.6,2.02,Dropout
2853,1,53,1,9003,1,42,130.0,1,1,1,144,144,125.8,0,0,1,1,0,0,21,0,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,Graduate
798,1,18,3,9500,1,1,145.0,1,1,1,4,8,133.6,1,0,0,1,0,0,18,0,0,7,8,7,13.087142857142856,0,0,8,8,8,12.95,0,11.1,0.6,2.02,Graduate
3895,1,1,6,9500,1,1,120.0,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,Enrolled
2998,1,17,1,9147,1,1,120.0,1,3,3,2,2,112.0,0,0,0,1,0,0,20,0,0,5,10,4,11.0,0,0,5,7,4,11.5,0,15.5,2.8,-4.06,Enrolled
101,1,53,1,9085,1,42,130.0,1,38,38,9,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout
1231,1,1,1,9238,1,1,120.0,1,19,38,5,6,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.714285714285714,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,Graduate
3537,1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
62,1,44,1,9238,1,39,130.0,1,19,1,9,9,131.9,0,0,0,1,0,1,21,0,3,6,7,6,12.0,0,2,6,7,6,12.0,0,13.9,-0.3,0.79,Graduate
3194,1,42,1,9070,1,1,120.0,1,3,2,3,1,116.9,0,0,0,1,1,0,20,0,6,7,13,7,12.375,0,4,7,8,4,11.25,0,13.9,-0.3,0.79,Dropout
1832,1,1,1,9238,1,1,130.0,1,1,1,4,4,124.8,0,0,0,1,0,1,18,0,0,6,9,6,11.5,0,0,6,11,5,14.0,0,11.1,0.6,2.02,Graduate
191,1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
4008,1,39,1,9003,1,1,133.1,1,1,37,4,7,110.0,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,Dropout
3473,4,39,1,8014,0,19,133.1,1,37,37,9,9,95.0,0,0,1,0,0,0,50,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,8.9,1.4,3.51,Dropout
4275,1,1,1,9254,1,1,131.0,1,37,19,9,9,134.5,1,0,0,1,1,0,25,0,0,6,8,6,13.166666666666666,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Enrolled
4141,4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
3836,2,39,1,9003,1,1,120.0,1,2,2,1,4,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,Dropout
755,1,1,3,9070,1,1,122.0,1,37,37,9,9,125.9,1,0,0,1,1,1,20,0,0,6,6,6,15.5,0,0,6,7,6,12.166666666666666,0,12.4,0.5,1.79,Graduate
3750,1,1,4,9070,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate
975,2,39,1,9991,0,1,170.0,1,37,19,9,3,151.1,0,0,0,1,1,0,48,0,0,5,9,5,12.285714285714286,0,0,5,8,5,11.125,0,16.2,0.3,-0.92,Graduate
2045,1,44,1,9085,1,39,140.0,1,1,19,3,3,140.0,1,0,0,1,0,0,21,0,2,6,7,6,13.0,0,1,6,15,4,12.8,0,12.4,0.5,1.79,Graduate
382,1,43,1,9500,1,1,170.0,1,19,37,8,8,100.0,0,0,0,1,0,0,20,0,0,7,8,6,13.25,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Enrolled
4012,1,5,1,9147,1,1,126.0,1,19,38,5,6,117.3,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,Enrolled
2786,1,1,1,8014,0,1,125.0,1,37,37,9,7,114.9,0,0,0,1,0,0,29,0,8,11,14,11,12.75,0,3,7,7,7,13.428571428571429,0,9.4,-0.8,-3.12,Graduate
785,1,1,2,9773,1,1,130.0,1,1,34,9,9,124.8,1,0,0,1,0,1,20,0,0,6,7,5,12.8,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate
1759,1,1,4,9670,1,1,125.0,1,4,19,2,5,118.0,1,0,0,1,0,0,19,0,0,6,7,6,14.428571428571429,0,0,6,8,6,15.0,2,16.2,0.3,-0.92,Graduate
2017,1,39,1,9254,1,1,160.0,1,3,1,6,6,116.3,1,0,0,1,0,0,24,0,0,6,8,5,12.6,0,0,6,7,5,12.2,0,9.4,-0.8,-3.12,Graduate
2040,1,1,4,9238,1,1,134.0,1,38,19,7,7,128.4,1,0,0,1,0,1,18,0,0,6,6,6,12.5,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate
2681,4,43,1,9500,1,19,100.0,1,34,34,0,0,110.0,0,0,0,1,1,0,30,0,11,14,26,12,12.52608695652174,1,11,14,26,12,12.52608695652174,1,7.6,2.6,0.32,Graduate
1362,1,1,4,9500,1,1,139.0,1,37,38,9,9,124.0,1,0,0,1,1,1,18,0,0,8,8,7,13.331428571428573,0,0,8,8,7,13.331428571428573,0,10.8,1.4,1.74,Graduate
2901,2,43,1,9991,0,2,120.0,1,37,37,9,8,120.0,0,0,0,1,0,0,36,0,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Enrolled
2930,1,1,3,9500,1,1,136.0,1,1,1,4,4,127.0,1,0,0,1,0,0,19,0,0,8,10,1,13.67,7,0,8,10,1,13.67,7,9.4,-0.8,-3.12,Enrolled
3837,1,43,1,9773,1,1,121.0,1,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,Dropout
1488,1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,0,6,8,6,11.285714285714286,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,Enrolled
3474,2,1,1,9147,1,1,133.1,1,34,34,0,0,131.8,0,0,0,1,0,0,24,0,14,15,17,14,11.357142857142858,0,13,14,15,13,12.846153846153848,0,7.6,2.6,0.32,Dropout
3417,1,1,1,9773,1,1,143.0,1,3,3,2,5,144.8,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled
1836,1,1,1,9238,1,1,133.1,1,38,38,191,192,118.0,0,0,1,1,0,1,20,0,0,6,7,5,11.4,0,0,6,9,6,11.5,0,8.9,1.4,3.51,Graduate
2310,1,17,3,9119,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13.0,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate
2391,2,39,1,9003,1,1,130.0,1,1,37,9,1,122.0,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout
2230,1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.833333333333334,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,Graduate
262,1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
2877,1,39,1,9556,1,1,133.1,6,3,3,4,4,169.2,0,0,1,0,0,0,54,1,0,7,7,0,0.0,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Dropout
1944,1,1,1,9070,1,1,117.0,1,4,19,3,5,123.7,1,0,0,1,0,0,19,0,0,6,6,6,12.666666666666666,0,0,6,8,5,11.4,0,12.4,0.5,1.79,Graduate
3198,1,1,6,9147,1,1,127.0,1,1,19,1,6,120.0,1,0,0,1,1,0,19,0,0,5,6,5,12.6,0,0,5,8,3,12.666666666666666,0,8.9,1.4,3.51,Graduate
1960,1,53,1,9085,1,42,130.0,1,19,1,9,9,130.0,1,0,1,0,0,0,24,0,7,9,9,8,13.125,0,4,9,13,6,13.0,0,8.9,1.4,3.51,Enrolled
3721,1,44,1,9003,1,1,120.0,1,1,3,144,123,120.0,0,0,0,1,1,0,19,0,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,Enrolled
3776,1,1,1,9085,1,1,150.0,1,37,37,4,9,132.1,1,0,1,1,0,0,29,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7,Dropout
4360,1,1,4,9238,1,1,130.0,1,1,19,4,5,124.8,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,Graduate
266,1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,0,6,11,4,12.25,0,0,6,10,3,11.666666666666666,0,9.4,-0.8,-3.12,Graduate
2585,1,1,1,9853,1,1,130.0,1,19,12,9,4,133.2,1,0,0,1,0,0,19,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.666666666666666,0,7.6,2.6,0.32,Graduate
3346,1,1,1,9254,1,1,124.0,1,37,38,9,8,114.6,1,0,0,1,1,0,19,0,0,6,13,2,12.0,0,0,6,12,1,13.0,0,7.6,2.6,0.32,Dropout
1886,1,1,1,9500,1,1,132.0,1,19,2,9,3,126.0,1,0,0,1,0,0,19,0,0,7,7,6,12.183333333333332,0,0,7,7,6,12.183333333333332,0,7.6,2.6,0.32,Graduate
3022,1,1,1,9500,1,1,147.0,1,3,1,2,3,131.6,0,0,0,1,0,0,18,0,0,7,8,6,13.958333333333334,0,0,8,8,8,14.71875,0,11.1,0.6,2.02,Graduate
1796,1,1,3,9500,1,1,134.0,1,38,38,7,9,132.8,1,0,0,1,0,1,19,0,0,8,8,7,13.512857142857142,0,0,8,8,7,13.512857142857142,0,10.8,1.4,1.74,Graduate
3509,1,1,1,9147,1,1,130.0,1,19,19,9,7,119.5,1,0,0,1,1,1,18,0,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,Enrolled
2564,1,1,1,9238,1,1,133.0,1,38,1,2,4,126.0,0,0,0,1,0,0,20,0,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled
2359,1,39,1,9003,1,1,140.0,1,3,3,2,2,110.0,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,Graduate
484,1,44,1,9085,1,39,140.0,1,38,38,9,7,140.0,0,0,0,1,0,0,20,0,2,6,9,6,12.666666666666666,0,1,6,12,2,13.0,0,13.9,-0.3,0.79,Enrolled
2339,1,17,5,9119,1,1,126.0,1,38,38,5,9,116.9,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,0,6,8,3,13.333333333333334,0,11.1,0.6,2.02,Dropout
1301,1,17,1,9147,1,1,123.0,1,1,19,3,4,122.0,0,0,0,1,1,0,19,0,0,5,7,3,12.333333333333334,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
3705,1,18,2,9670,1,1,121.0,1,37,38,4,1,111.9,1,0,0,1,1,0,19,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate
933,2,7,1,9670,1,3,110.0,1,37,37,7,7,110.0,0,0,0,1,0,0,32,0,4,11,15,8,13.6,0,2,8,10,8,15.11111111111111,0,13.9,-0.3,0.79,Graduate
2180,1,1,3,9773,1,1,129.0,1,38,37,5,5,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.714285714285714,0,9.4,-0.8,-3.12,Graduate
2489,1,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.666666666666666,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,Enrolled
3949,2,39,1,9670,1,1,150.0,1,37,19,9,4,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Graduate
3108,1,1,1,9500,1,1,118.0,1,1,19,9,10,113.1,1,0,0,1,0,0,19,0,0,7,7,7,13.79857142857143,0,0,8,8,8,14.75625,0,11.1,0.6,2.02,Graduate
1065,1,1,1,9853,1,1,163.0,1,19,1,5,10,146.6,1,0,1,1,0,0,18,0,0,6,9,5,13.6,0,0,6,10,4,11.75,0,9.4,-0.8,-3.12,Enrolled
2758,1,44,1,9085,1,39,110.0,1,3,5,2,2,110.0,0,0,0,1,1,0,23,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
2817,1,1,1,9500,1,1,130.0,1,19,19,9,6,135.0,0,0,0,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Graduate
3006,1,1,4,9500,1,1,122.0,1,19,38,7,7,117.1,1,0,0,1,0,1,18,0,0,7,7,7,14.572857142857142,0,0,8,9,8,14.955555555555556,0,12.4,0.5,1.79,Graduate
2495,1,1,1,9773,1,1,142.0,1,1,19,9,9,136.1,0,0,1,1,1,1,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,Graduate
2595,1,17,1,9147,1,1,115.0,1,19,19,7,7,115.0,1,0,0,1,0,0,23,0,0,5,7,2,10.0,1,0,5,9,1,12.0,0,9.4,-0.8,-3.12,Enrolled
1043,4,43,1,9670,1,1,150.0,1,37,37,9,6,110.0,0,0,0,1,0,0,40,0,4,8,8,8,11.625,0,3,7,12,5,11.2,0,9.4,-0.8,-3.12,Graduate
2256,1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.714285714285714,0,0,6,13,5,14.333333333333334,0,16.2,0.3,-0.92,Dropout
2738,1,1,1,9130,1,1,144.0,1,3,1,2,4,134.9,1,0,1,1,0,0,18,0,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout
3032,1,43,1,9500,1,1,157.0,1,38,3,5,2,141.4,0,0,0,1,0,0,21,0,3,7,8,7,13.3875,0,2,8,8,8,15.9,0,13.9,-0.3,0.79,Graduate
939,1,1,1,9773,1,1,145.0,1,19,38,4,10,131.7,1,0,0,1,0,0,18,0,0,6,7,6,12.666666666666666,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Enrolled
1310,1,1,3,9500,1,1,132.0,1,38,38,9,9,119.3,1,0,0,1,0,0,19,0,0,8,8,7,11.98857142857143,0,0,8,8,7,11.98857142857143,0,10.8,1.4,1.74,Graduate
2004,1,17,5,9853,1,1,134.0,1,19,38,4,8,122.1,1,0,0,1,0,1,18,0,0,6,8,6,11.666666666666666,0,0,6,9,4,12.0,0,10.8,1.4,1.74,Dropout
1962,1,18,1,9500,1,1,128.0,1,19,1,9,4,125.8,0,0,0,1,0,1,20,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled
2338,1,39,1,9130,1,1,120.0,1,1,38,9,9,150.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout
833,1,43,1,9130,1,1,120.0,6,1,3,9,2,120.0,0,0,1,1,0,0,21,1,2,5,9,5,13.2,2,0,5,7,2,12.5,2,10.8,1.4,1.74,Enrolled
221,1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,0,5,7,4,13.0,0,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
2890,1,17,4,9670,1,1,126.0,1,38,19,9,6,119.4,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate
342,1,1,1,171,1,1,188.0,1,3,3,2,2,178.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
233,1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,Graduate
829,1,1,4,9500,1,1,148.0,1,19,19,4,5,137.0,1,0,0,1,0,0,18,0,0,8,8,8,14.25,0,0,8,8,8,14.25,0,9.4,-0.8,-3.12,Graduate
2733,1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled
185,1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
2573,1,1,1,9238,1,1,133.1,1,1,1,4,10,110.0,0,0,1,1,0,0,23,0,0,6,8,6,12.625,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate
1862,1,39,1,9119,1,1,110.0,1,1,1,4,4,125.9,0,0,0,1,1,0,34,0,0,5,7,0,0.0,0,0,5,8,1,11.0,0,10.8,1.4,1.74,Enrolled
3649,1,1,4,9500,1,1,132.0,1,19,38,5,5,118.0,1,0,0,1,0,0,18,0,0,8,8,7,12.328571428571427,0,0,8,8,7,12.328571428571427,0,12.7,3.7,-1.7,Graduate
2554,1,17,1,9991,0,1,160.0,1,34,34,0,0,161.8,1,0,1,1,1,0,33,0,0,5,8,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
2661,2,39,1,9991,0,1,120.0,1,19,37,3,9,132.9,0,0,0,1,1,0,32,0,0,5,11,4,10.75,0,0,5,11,4,11.333333333333334,0,13.9,-0.3,0.79,Dropout
1342,1,1,5,9773,1,1,138.0,1,19,19,9,9,139.4,1,0,0,1,0,0,18,0,0,6,7,5,12.8,0,0,6,10,4,12.2,0,10.8,1.4,1.74,Graduate
3585,1,39,1,8014,0,1,133.1,1,3,19,4,7,119.0,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate
4229,2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,Enrolled
3056,5,7,1,9130,1,3,160.0,1,19,38,9,6,160.0,0,0,0,0,0,0,27,0,1,5,8,3,14.666666666666666,2,0,5,7,2,13.0,2,10.8,1.4,1.74,Dropout
1103,1,1,2,9853,1,1,121.0,1,38,38,7,5,120.0,1,0,0,1,0,0,18,0,0,6,10,3,12.0,0,0,6,8,4,10.25,0,10.8,1.4,1.74,Enrolled
1110,1,17,4,9085,1,1,138.0,1,19,36,90,7,134.9,1,0,0,1,0,0,20,0,0,5,7,4,12.4,0,0,5,9,5,12.666666666666666,0,7.6,2.6,0.32,Graduate
3200,1,1,1,9500,1,1,148.0,1,1,1,9,9,127.0,1,0,0,1,1,0,20,0,0,8,8,7,12.84142857142857,0,0,8,8,7,12.84142857142857,0,10.8,1.4,1.74,Graduate
158,1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.857142857142858,0,12.7,3.7,-1.7,Graduate
1898,1,1,1,9773,1,1,121.0,1,3,3,2,2,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,Dropout
2142,1,17,4,9085,1,1,128.0,1,38,37,4,9,117.9,1,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.285714285714286,1,10.8,1.4,1.74,Graduate
1373,1,1,1,9238,1,1,116.0,1,1,19,5,9,111.1,0,0,0,1,1,0,18,0,0,6,8,6,12.0,0,0,6,7,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate
343,2,39,1,8014,0,1,120.0,1,37,37,9,9,117.0,1,0,0,1,0,0,33,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.857142857142858,0,12.4,0.5,1.79,Graduate
2941,4,39,1,8014,0,3,100.0,1,37,37,9,9,130.0,0,0,0,1,0,1,43,0,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
836,1,1,3,9119,1,1,133.0,1,3,1,3,4,121.8,1,0,0,1,1,0,18,0,0,5,9,4,12.0,0,0,5,10,2,11.0,0,8.9,1.4,3.51,Enrolled
517,2,39,1,9003,1,1,120.0,1,37,19,9,4,148.8,0,0,0,1,0,0,50,0,0,6,7,6,12.5,0,0,6,15,5,12.4,0,8.9,1.4,3.51,Graduate
754,2,39,1,9991,0,19,133.1,1,19,37,7,9,137.2,0,0,1,0,0,0,32,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout
2818,1,1,1,9147,1,1,129.0,1,37,37,9,7,117.8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled
4154,1,1,1,171,1,1,135.0,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled
2058,1,44,1,9085,1,39,150.0,1,37,37,9,9,150.0,0,0,0,1,0,0,20,0,2,6,8,6,13.0,0,1,6,18,2,12.0,0,12.4,0.5,1.79,Enrolled
271,1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,0,6,9,6,12.666666666666666,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,Graduate
